maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_perc_0,pl_perc_1,pl_perc_2,pl_test_min,pl_test_len,pl_test_mean_perc
0.2859031470635868,42000.0,85.0,2.5,170.0,158.0,177.0,0.20759767734249082,0.2912540499916603,0.35885771385660936,-0.3868043340421988,72.0,-0.3868043340421988
0.2858179178370665,43000.0,90.0,2.25,188.0,172.0,189.0,0.22304458871402114,0.43137771365525285,0.20303145114192556,-0.10343760901687922,75.0,-0.10343760901687922
0.28545961317007545,27000.0,95.0,2.25,176.0,169.0,166.0,0.1511966652623383,0.39055808792914964,0.3146240863187385,0.023346834216328077,147.0,0.023346834216328077
0.284894314744903,47000.0,85.0,2.5,169.0,158.0,177.0,0.2090059664202645,0.2912540499916603,0.3544229278227841,-1.0086424971217367,38.0,-1.0086424971217367
0.28435451681707363,44000.0,85.0,2.5,170.0,158.0,177.0,0.20388018659241472,0.2912540499916603,0.3579293138671458,-0.5317506822572808,58.0,-0.5317506822572808
0.28417447807627627,46000.0,85.0,2.5,167.0,158.0,177.0,0.20666263712847158,0.2912540499916603,0.35460674710869694,-0.8874373501745578,44.0,-0.8874373501745578
0.2835485456724482,33000.0,90.0,2.25,185.0,169.0,184.0,0.2096902944187365,0.3939197516208913,0.2470355909777167,0.004348563937467216,125.0,0.004348563937467216
0.2835301102827427,40000.0,90.0,2.25,187.0,173.0,189.0,0.2190510066023374,0.42850787310396526,0.20303145114192556,-0.1522750440942207,91.0,-0.1522750440942207
0.28329976464453727,43000.0,85.0,2.5,170.0,158.0,177.0,0.19978753008534209,0.2912540499916603,0.35885771385660936,-0.4201487193560133,67.0,-0.4201487193560133
0.28329137893963696,45000.0,85.0,2.5,167.0,158.0,176.0,0.20094700069922547,0.2912540499916603,0.35767308612802506,-0.7343673458795732,50.0,-0.7343673458795732
0.28316836536631457,34000.0,90.0,2.25,185.0,168.0,184.0,0.2126669760542928,0.4012705594825207,0.23556756056213007,-0.0734784102240429,119.0,-0.0734784102240429
0.2829472915276428,39000.0,90.0,2.25,187.0,171.0,189.0,0.2190510066023374,0.4267594168386656,0.20303145114192556,-0.15727753635146258,97.0,-0.15727753635146258
0.28256219795236337,25000.0,90.0,2.25,184.0,177.0,189.0,0.22997461592292917,0.33994892086870293,0.27776305706545795,0.014499926945624048,176.0,0.014499926945624048
0.28140700089691223,27000.0,90.0,2.25,185.0,176.0,181.0,0.2089437309139788,0.37403942391388567,0.26123784786287213,-0.044049745176398855,161.0,-0.044049745176398855
0.2813110799073003,24000.0,95.0,2.25,176.0,166.0,172.0,0.1714575085896609,0.35455704212757666,0.31791868900466336,0.219100868270985,170.0,0.219100868270985
0.2804024097963071,29000.0,85.0,2.5,167.0,160.0,163.0,0.20591656832519342,0.22329649057090042,0.4119941704928273,-0.05702063414552398,128.0,-0.05702063414552398
0.27996329934511993,24000.0,90.0,2.25,184.0,175.0,187.0,0.2294049807963453,0.34937629882598914,0.26110861841302535,0.1312208216202014,184.0,0.1312208216202014
0.2785433390378685,32000.0,90.0,2.25,185.0,167.0,184.0,0.2096902944187365,0.37893491954993086,0.24700480314493803,0.08737981952884982,133.0,0.08737981952884982
0.27824350502061695,28000.0,85.0,2.5,167.0,162.0,159.0,0.20591656832519342,0.21480053026083074,0.41401341647582673,-0.04249389456699887,130.0,-0.04249389456699887
0.2765688641410531,30000.0,90.0,2.25,185.0,179.0,184.0,0.2089437309139788,0.39281252163412794,0.22795033987505256,-0.09218476810258693,145.0,-0.09218476810258693
0.2765211354881005,35000.0,85.0,2.25,198.0,177.0,199.0,0.2211437037636441,0.31569212828956794,0.29272757441108943,0.04040909672221773,124.0,0.04040909672221773
0.276382397792154,30000.0,95.0,2.25,176.0,171.0,167.0,0.1511966652623383,0.4085000872357165,0.26945044087840725,-0.11121213378905012,130.0,-0.11121213378905012
0.27624042503793494,26000.0,95.0,2.25,176.0,168.0,166.0,0.15550457437589904,0.3436306348155674,0.32958606592233847,0.0824477176613773,152.0,0.0824477176613773
0.27577094021503856,36000.0,85.0,2.25,198.0,176.0,198.0,0.2211437037636441,0.32274645439066124,0.28342266249081033,-0.0252406405484432,113.0,-0.0252406405484432
0.275276468062502,31000.0,95.0,2.25,176.0,166.0,162.0,0.1511966652623383,0.40874448084909454,0.2658882580760731,-0.05030396865799592,118.0,-0.05030396865799592
0.27226052513757704,24000.0,95.0,2.75,126.0,132.0,134.0,0.2018386129696418,0.48212397735284857,0.13281898509024073,-0.25286605097597775,125.0,-0.25286605097597775
0.2714936092150627,38000.0,85.0,2.25,199.0,173.0,199.0,0.22156000108624235,0.31403950137454867,0.2788813251843971,-0.015802598748276796,105.0,-0.015802598748276796
0.2708726677710704,34000.0,85.0,2.25,197.0,174.0,195.0,0.21949640704709625,0.3066816875796441,0.28643990868647085,-0.053177928987683046,125.0,-0.053177928987683046
0.2698342345843132,37000.0,85.0,2.25,199.0,175.0,198.0,0.22156000108624235,0.309076278380947,0.2788664242857503,-0.007606611053738216,106.0,-0.007606611053738216
