maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3
-0.020744510210561853,180.0,85.0,2.5,303.0,211.0,241.0,308.0,0.0273218358199981,0.060063327045453266,-0.020744510210561853,0.03132122538215098
-0.021301442974612846,170.0,50.0,2.0,1099.0,1001.0,1051.0,1127.0,-0.007866607416371471,0.16528288083539927,0.013141681266536424,-0.021301442974612846
-0.02147554048989314,250.0,55.0,2.0,1095.0,1001.0,1025.0,1107.0,0.025467756765070636,0.15675966623897206,-0.02147554048989314,-0.017912713394233386
-0.02150999597540343,160.0,65.0,2.75,369.0,287.0,317.0,390.0,0.0555262014998787,0.1545637560630719,0.0913549052485406,-0.02150999597540343
-0.021537301837331248,240.0,70.0,2.75,447.0,352.0,394.0,452.0,0.051500284982551006,0.10536193241782621,-0.021537301837331248,0.008584464738971481
-0.021588327776383788,270.0,50.0,2.0,1251.0,1146.0,1177.0,1258.0,0.03381933857688637,0.14811075961200754,-0.010155471508825795,-0.021588327776383788
-0.021812280218358328,280.0,55.0,2.75,676.0,565.0,587.0,668.0,0.08903507216031556,0.24184657937245563,-0.021812280218358328,-0.01455404647796696
-0.021849304126532246,180.0,60.0,2.75,464.0,368.0,418.0,480.0,0.031116943192592936,0.21836607727573268,0.03778989260783907,-0.021849304126532246
-0.021856428369123455,210.0,70.0,2.5,487.0,429.0,462.0,513.0,0.06701125949731247,0.14743644632012612,-0.01885648029727352,-0.021856428369123455
-0.02209241766988893,230.0,55.0,2.0,1064.0,979.0,1005.0,1076.0,0.016291800503856736,0.16078801358940753,-0.011819500385423651,-0.02209241766988893
-0.0220970334786305,290.0,55.0,2.75,686.0,570.0,599.0,679.0,0.08642430459417655,0.24662445314787348,-0.0220970334786305,-0.009195793129018144
-0.02211639631718377,210.0,55.0,2.0,1035.0,949.0,977.0,1046.0,0.0012148956413507183,0.170131411642449,-0.0019198380717723707,-0.02211639631718377
-0.022219028589514005,200.0,65.0,2.75,445.0,357.0,394.0,464.0,0.07097243135993549,0.1776449778533097,0.06720249727004028,-0.022219028589514005
-0.022403461479344085,240.0,55.0,2.0,1084.0,992.0,1015.0,1089.0,0.020761694737187933,0.1574038190646312,-0.015947817977684856,-0.022403461479344085
-0.022573490653630776,260.0,50.0,2.0,1237.0,1139.0,1169.0,1253.0,0.03090538168278356,0.15516583221323632,-0.006227723764611725,-0.022573490653630776
