maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_test_min,pl_test_len,pl_test_mean_perc
0.10677811945263466,31000.0,95.0,2.5,160.0,160.0,138.0,168.0,0.08999274825808934,0.40149917775611604,-0.12860805975264963,0.06422861154898284,0.094128222485286,101.0,0.094128222485286
0.10648893067238666,43000.0,95.0,2.25,175.0,186.0,161.0,192.0,-0.1585188670748822,0.3663857810513948,0.018460995655968013,0.199627813057066,0.16826942295231537,40.0,0.16826942295231537
0.10561452350125841,30000.0,85.0,2.25,192.0,200.0,180.0,208.0,-0.006770949698660751,0.3692318752882809,-0.0854018403985563,0.14539900881396986,0.14486623586972053,129.0,0.14486623586972053
0.10532803551183047,30000.0,90.0,2.75,148.0,148.0,123.0,146.0,0.03634845016562362,0.5775877368338329,-0.21867387751841375,0.026049832566279074,0.023416276761657806,88.0,0.023416276761657806
0.10527274841854165,32000.0,90.0,2.5,168.0,171.0,145.0,181.0,-0.02654848453026889,0.41264146388485295,-0.05414434205978456,0.0891423563793671,0.08827944441456194,104.0,0.08827944441456194
0.10497936351370563,28000.0,90.0,2.0,207.0,214.0,200.0,220.0,-0.017547619568204796,0.34480270788774847,0.04655262196756006,0.04610974376771878,0.02827022697568978,157.0,0.02827022697568978
0.10382683065993994,46000.0,95.0,2.25,178.0,186.0,161.0,192.0,-0.17540995145290222,0.3742201521313934,0.016869308904202577,0.199627813057066,0.04400212258243616,16.0,0.04400212258243616
0.1034551622870101,24000.0,75.0,2.5,197.0,190.0,180.0,213.0,0.06253644176571455,0.42130396809584825,-0.06745448498781029,-0.002565275725712095,-0.03285359111582618,182.0,-0.03285359111582618
0.10330251534290859,30000.0,90.0,2.0,205.0,212.0,200.0,217.0,-0.038811086572236864,0.3366203829437479,0.04655262196756006,0.06884814303256327,0.117284433374789,140.0,0.117284433374789
0.10309993082714544,44000.0,95.0,2.25,175.0,186.0,161.0,192.0,-0.17207486645584705,0.3663857810513948,0.018460995655968013,0.199627813057066,0.15614743223679173,35.0,0.15614743223679173
0.10246801953914947,47000.0,95.0,2.25,176.0,186.0,163.0,192.0,-0.17729776158647695,0.37724233370360893,0.01029969298239989,0.199627813057066,0.4535133158342074,13.0,0.4535133158342074
0.10238070286184825,33000.0,90.0,2.25,186.0,196.0,175.0,197.0,-0.13538063921612872,0.393961615904945,-0.0338585933010463,0.18480042805962296,0.1501253061486591,107.0,0.1501253061486591
0.10226809731591605,26000.0,70.0,2.75,182.0,186.0,164.0,199.0,0.1346164724182905,0.46940410035809527,-0.19312645031395684,-0.0018217331987647515,-0.003985016371201432,155.0,-0.003985016371201432
0.10205603392645297,25000.0,80.0,2.25,207.0,218.0,189.0,226.0,-0.007550794554113082,0.3854388010715973,-0.06308092199386221,0.09341705118218992,0.02334563681275158,187.0,0.02334563681275158
0.10164751733916921,30000.0,85.0,2.75,151.0,158.0,134.0,164.0,0.02888215403380798,0.5687825279430775,-0.19152152504295356,0.0004469124227449075,-0.018499481953494518,103.0,-0.018499481953494518
0.1016135352188979,45000.0,95.0,2.25,176.0,186.0,161.0,192.0,-0.17953377011743193,0.3678991022799895,0.018460995655968013,0.199627813057066,0.23738407449632246,24.0,0.23738407449632246
0.10117473663472548,26000.0,80.0,2.25,209.0,218.0,189.0,223.0,-0.008485095586506189,0.3701381037670897,-0.06308092199386221,0.10612686035218061,0.0783367147924686,173.0,0.0783367147924686
0.10115133495412935,24000.0,80.0,2.5,185.0,184.0,168.0,194.0,0.03741256931831204,0.4706468411886115,-0.09696290239330624,-0.006491168297099859,-0.03194536172325126,168.0,-0.03194536172325126
0.10079011983734557,34000.0,90.0,2.25,186.0,196.0,175.0,197.0,-0.14648445928630036,0.3966424742288999,-0.0338585933010463,0.186861057707829,0.17353518604401857,98.0,0.17353518604401857
0.10075864363852353,24000.0,70.0,2.5,203.0,204.0,191.0,226.0,0.09250664447050261,0.3794744304755557,-0.0977773598683299,0.028830859476365763,-0.003964158660233595,194.0,-0.003964158660233595
0.10066120230284595,31000.0,85.0,2.25,194.0,201.0,180.0,210.0,-0.019792415794810798,0.3622248664089775,-0.0854018403985563,0.14561419899577335,0.12400439065920828,127.0,0.12400439065920828
0.10065598989417471,31000.0,80.0,2.75,160.0,168.0,139.0,172.0,-0.049616519942737705,0.5291077598085411,-0.13756181775331844,0.06069453746421388,0.05881287145532887,105.0,0.05881287145532887
0.10045575285152704,29000.0,70.0,2.5,205.0,206.0,191.0,225.0,0.0856241603962957,0.3727532367439022,-0.0977773598683299,0.0412229741342402,0.009254304461801454,150.0,0.009254304461801454
0.09990197727121677,35000.0,90.0,2.25,186.0,194.0,175.0,197.0,-0.14686102479237284,0.3927100027614557,-0.0338585933010463,0.18761752441683052,0.13528919973282058,91.0,0.13528919973282058
