maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_len_4,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_perc_4,pl_test_min,pl_test_len,pl_test_mean_perc
0.10108505988273411,43000.0,95.0,2.5,173.0,159.0,174.0,168.0,148.0,-0.02536171873729094,0.279136060744853,0.4911862936145346,0.0005439830851075199,-0.2400793192935335,-0.232111403787867,104.0,-0.232111403787867
0.10098772494223332,29000.0,85.0,2.75,169.0,149.0,168.0,162.0,144.0,-0.11271961811894766,0.2157590639954854,0.5082391536110388,0.10835408534358588,-0.21469406011999584,-0.401919263329016,169.0,-0.401919263329016
0.10096372454179411,34000.0,90.0,2.5,179.0,170.0,181.0,183.0,150.0,0.1085034990615744,0.17365086915038105,0.45931756810121577,0.05138616321601259,-0.28803947682021325,-0.4603771741651096,148.0,-0.4603771741651096
0.10087791489458428,37000.0,95.0,2.5,174.0,158.0,174.0,168.0,148.0,-0.031052678601985725,0.2737853192147106,0.4911862936145346,0.010549959539195491,-0.2400793192935335,-0.44738548207688794,131.0,-0.44738548207688794
0.10080777091020136,26000.0,50.0,2.5,305.0,286.0,291.0,297.0,294.0,-0.01595793101393914,0.17487264472156544,0.2558289864443342,0.09933755821052402,-0.010042403811477706,0.052682820780310405,367.0,0.052682820780310405
0.10073485635277342,31000.0,85.0,2.75,167.0,150.0,168.0,162.0,144.0,-0.11381299299548266,0.21371229144499906,0.5082391536110388,0.10835408534358588,-0.212818255640274,-0.39963880936012064,162.0,-0.39963880936012064
0.09981224647734845,40000.0,95.0,2.5,174.0,158.0,174.0,168.0,148.0,-0.042923598452806154,0.28032789697935184,0.4911862936145346,0.010549959539195491,-0.2400793192935335,-0.4578398944703803,118.0,-0.4578398944703803
0.09978356234360633,34000.0,85.0,2.75,170.0,151.0,168.0,162.0,143.0,-0.07913050321348014,0.20011562156698298,0.5082391536110388,0.05884334282782656,-0.18914980307433651,-0.4200658484963004,139.0,-0.4200658484963004
0.09901623077232727,38000.0,95.0,2.5,174.0,158.0,174.0,168.0,148.0,-0.040361099213270864,0.2737853192147106,0.4911862936145346,0.010549959539195491,-0.2400793192935335,-0.4785624867516917,127.0,-0.4785624867516917
0.09863293159458085,30000.0,90.0,2.5,180.0,171.0,181.0,183.0,151.0,0.06749332211650712,0.19129897392807443,0.45931756810121577,0.09220780538196363,-0.3171530115548566,-0.4204199206967125,178.0,-0.4204199206967125
0.09767778900845368,31000.0,90.0,2.5,177.0,171.0,181.0,183.0,151.0,0.07315599328917302,0.1938408686715305,0.45931756810121577,0.07163498440273904,-0.30956046942238996,-0.3932672610859368,173.0,-0.3932672610859368
0.09763974043879879,33000.0,90.0,2.5,176.0,170.0,181.0,183.0,150.0,0.10390594666581934,0.17047605123956083,0.45931756810121577,0.05138616321601259,-0.2968870270286146,-0.44879902794324894,155.0,-0.44879902794324894
0.09728375775732016,29000.0,90.0,2.75,162.0,140.0,157.0,153.0,135.0,-0.1409065990969232,0.24914626287719008,0.4833005347538558,0.13057588456917096,-0.2356972943166927,-0.43464452097198075,161.0,-0.43464452097198075
0.097045539256852,27000.0,50.0,2.5,303.0,286.0,294.0,297.0,292.0,-0.02338593735254835,0.17470574554069182,0.2604918292183618,0.08603421567757452,-0.012618156799819806,0.04448069213455949,358.0,0.04448069213455949
0.0969732840744355,32000.0,90.0,2.5,176.0,171.0,181.0,183.0,151.0,0.09985824073778422,0.17655963565431837,0.45931756810121577,0.05138616321601259,-0.3022551873371535,-0.4402499624034637,164.0,-0.4402499624034637
0.09688342593222762,39000.0,95.0,2.5,174.0,158.0,174.0,168.0,148.0,-0.05102512341376905,0.2737853192147106,0.4911862936145346,0.010549959539195491,-0.2400793192935335,-0.4936391053575597,124.0,-0.4936391053575597
0.0964142011435178,24000.0,75.0,2.75,182.0,161.0,182.0,184.0,154.0,-0.0301281042952041,0.032186808140568485,0.4113237139559095,0.10636459646727808,-0.037676008550963,-0.07858300303750176,210.0,-0.07858300303750176
0.09641016774297098,25000.0,50.0,2.25,360.0,325.0,348.0,332.0,355.0,-0.007814517435160756,0.1851427994751783,0.1670461256183703,0.15370367167273877,-0.016027240616271622,0.04010229771542265,451.0,0.04010229771542265
0.09534182271908634,33000.0,85.0,2.75,167.0,151.0,168.0,162.0,143.0,-0.09077570218311498,0.19342309359709292,0.5082391536110388,0.05884334282782656,-0.1930207742574116,-0.4282264114247524,145.0,-0.4282264114247524
0.09497104578175197,26000.0,50.0,2.25,361.0,325.0,350.0,332.0,356.0,-0.008964046490429626,0.18699407859540343,0.1650594713784644,0.15370367167273877,-0.021937946247417194,0.03486341955750203,442.0,0.03486341955750203
0.09442947215315126,33000.0,95.0,2.25,186.0,193.0,193.0,190.0,167.0,0.07713473197492621,0.1412592009313318,0.35819192349011375,0.1755798971228709,-0.28001839275348633,-0.33772184523459525,173.0,-0.33772184523459525
0.09390204106287217,24000.0,85.0,2.5,185.0,176.0,186.0,186.0,158.0,0.03657273214170969,0.1965510025654921,0.33700766423116063,0.14059512176907532,-0.2412163153930769,-0.21637226362961945,211.0,-0.21637226362961945
0.09379958472867471,24000.0,55.0,2.25,331.0,297.0,315.0,317.0,315.0,0.03404422045533876,0.04207496193310598,0.17710318471274433,0.2770395738782755,-0.061264017336091006,0.03909131720820015,419.0,0.03909131720820015
0.09369517851383057,34000.0,95.0,2.25,189.0,193.0,193.0,190.0,167.0,0.08281601159185992,0.1434239131855855,0.35819192349011375,0.161214989684044,-0.2771709453824504,-0.3553070998023682,164.0,-0.3553070998023682
0.09334599109882777,35000.0,80.0,2.75,182.0,152.0,175.0,172.0,155.0,-0.06618331529941142,0.11601105186759217,0.42556285150069834,0.02250236623790234,-0.031162998812642638,-0.2586232842659226,143.0,-0.2586232842659226
0.09300513150155469,32000.0,95.0,2.25,187.0,195.0,193.0,190.0,168.0,0.07488202162093308,0.14668685274074666,0.35819192349011375,0.1755798971228709,-0.2903150374668909,-0.3402597258299137,182.0,-0.3402597258299137
0.09267909974898533,36000.0,85.0,2.75,173.0,150.0,168.0,162.0,144.0,-0.11325505758244643,0.19586722688904368,0.5082391536110388,0.041203811883488504,-0.16865963605619788,-0.45201014800510186,132.0,-0.45201014800510186
0.09255503716625829,24000.0,50.0,2.75,259.0,238.0,255.0,255.0,251.0,-0.0019805471035227885,0.12011515448427706,0.2426509067972305,0.1602784143236319,-0.05828874267032521,0.002094026051944451,336.0,0.002094026051944451
0.09255349189127751,41000.0,95.0,2.5,170.0,159.0,174.0,168.0,148.0,-0.06549433461537711,0.27661083666565606,0.4911862936145346,0.0005439830851075199,-0.2400793192935335,-0.35839979095172975,114.0,-0.35839979095172975
0.09236544605434528,42000.0,95.0,2.5,172.0,160.0,174.0,168.0,148.0,-0.06785796975931029,0.27803424262492815,0.4911862936145346,0.0005439830851075199,-0.2400793192935335,-0.20050230869148727,110.0,-0.20050230869148727
0.09221490384264883,29000.0,90.0,2.5,177.0,170.0,181.0,183.0,151.0,0.026213856593706758,0.17711770880262726,0.46074926736718824,0.11347528684293473,-0.3164816003932129,-0.41592509541923606,179.0,-0.41592509541923606
0.09195161141260824,24000.0,55.0,2.5,282.0,265.0,263.0,280.0,276.0,-0.0064248517824913465,0.013639429616503641,0.2565249633651055,0.22967540048037888,-0.03365688461645551,0.041528030973318586,365.0,0.041528030973318586
0.09191092473871242,35000.0,95.0,2.25,187.0,193.0,193.0,190.0,167.0,0.07784602186222363,0.1463745268695218,0.35819192349011375,0.14713406708893095,-0.26999191561722796,-0.3806235764173774,155.0,-0.3806235764173774
0.09137350910045047,31000.0,95.0,2.25,189.0,194.0,193.0,190.0,168.0,0.06701430093754486,0.15474624421943436,0.35819192349011375,0.1755798971228709,-0.29866482026771146,-0.29605791761330075,191.0,-0.29605791761330075
0.0911336677500934,35000.0,90.0,2.75,165.0,141.0,157.0,153.0,134.0,-0.07686977434767836,0.2377935110316485,0.4823778778345943,-0.001442693132800626,-0.1861905826352967,-0.46312572268059904,128.0,-0.46312572268059904
