maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3
0.04368873432399638,260.0,50.0,2.75,616.0,693.0,708.0,621.0,0.34843567964909294,0.1762230012801086,0.04368873432399638,0.21082623357299451
0.04353097674405412,280.0,90.0,2.0,562.0,631.0,601.0,544.0,0.47545488973756644,0.13917531575203612,0.04353097674405412,0.16762737357683818
0.043401804581567706,250.0,50.0,2.75,612.0,681.0,698.0,607.0,0.36230213882083506,0.1791929043195043,0.043401804581567706,0.19839422927309786
0.04303568725952955,190.0,70.0,2.25,526.0,563.0,564.0,491.0,0.4103961578019113,0.14054523803610833,0.04303568725952955,0.13357259508197936
0.04303109965510941,110.0,70.0,2.75,124.0,139.0,165.0,103.0,0.3600323673802196,0.1684488617782986,0.04303109965510941,0.04955336850314898
0.04301666999712961,190.0,75.0,2.5,343.0,385.0,414.0,338.0,0.45862942194606166,0.11112820029766779,0.04301666999712961,0.1389772098262079
0.04296143062146836,190.0,65.0,2.5,448.0,499.0,508.0,432.0,0.37542851847469666,0.12633519838273974,0.04296143062146836,0.12153148521329943
0.04270059403795372,250.0,90.0,2.0,539.0,594.0,565.0,499.0,0.42560872828421453,0.12832383028113878,0.04270059403795372,0.16383623851861018
0.04256243648058691,200.0,70.0,2.25,538.0,581.0,594.0,515.0,0.4093832758389758,0.13178706418969643,0.04256243648058691,0.14356906939008146
0.04211149737404324,190.0,55.0,2.75,495.0,525.0,563.0,452.0,0.4038009211662104,0.15596046358859725,0.04211149737404324,0.2566095437494741
0.04199195360552977,240.0,50.0,2.75,601.0,672.0,689.0,591.0,0.36832530481805037,0.17613479399093532,0.04199195360552977,0.2053447460425995
0.04145093683413945,130.0,55.0,2.5,466.0,482.0,540.0,430.0,0.3273050325715491,0.14694283445419512,0.04145093683413945,0.22758144228314123
0.04143600685944435,130.0,60.0,2.5,379.0,407.0,451.0,352.0,0.3194477198526628,0.10900828444943189,0.04143600685944435,0.1344260214912589
0.04109614207875118,140.0,70.0,2.5,284.0,307.0,343.0,260.0,0.40003929989612075,0.10201910155473094,0.045553802289521966,0.04109614207875118
0.040804574456846585,210.0,90.0,2.0,468.0,537.0,506.0,436.0,0.4536689346205345,0.13716008292472315,0.040804574456846585,0.17412711359995936
0.040595994407853477,200.0,80.0,2.5,319.0,368.0,381.0,302.0,0.5113085368689494,0.1096130957045126,0.040595994407853477,0.15443550291057154
0.040574651581196976,240.0,80.0,2.0,613.0,676.0,657.0,588.0,0.3780197594928349,0.16399022118023812,0.040574651581196976,0.11872510828241657
0.04049717883369355,170.0,50.0,2.5,665.0,728.0,720.0,659.0,0.3492210757121193,0.16461715057628737,0.04049717883369355,0.21870777932187607
0.040495388521110114,150.0,65.0,2.5,358.0,415.0,426.0,344.0,0.3738235503108527,0.11319595360148417,0.040495388521110114,0.09793431219413402
0.04036525419536881,110.0,80.0,2.5,110.0,122.0,132.0,73.0,0.3158695246833604,0.11283677299802218,0.04036525419536881,0.10929498855190069
0.039680092700085476,250.0,85.0,2.25,461.0,510.0,494.0,427.0,0.45120556027283754,0.1400589250116085,0.039680092700085476,0.126027416888421
