maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_perc_mean_test
0.0089492658651905,190.0,80.0,2.0,551.0,592.0,568.0,502.0,0.3982152742571457,0.1532644009000177,0.0089492658651905,0.0935148853455063,-0.04547904322071151
0.0089289781255657,170.0,70.0,2.75,274.0,318.0,333.0,262.0,0.4580338244545451,0.1263298080269763,0.0089289781255657,0.0948724839570103,0.08015286978200721
0.0087984713318252,100.0,85.0,2.0,137.0,143.0,168.0,88.0,0.2205476877347,0.0087984713318252,0.0173123584723094,0.1934658998645185,0.06834050404771949
0.0087483920147381,150.0,55.0,2.25,711.0,724.0,735.0,618.0,0.3622699598730583,0.1551162513948355,0.0087483920147381,0.1810246302719589,-0.07591886864960233
0.0086568999570344,240.0,70.0,2.0,744.0,806.0,819.0,710.0,0.360221969170353,0.1775627886580749,0.0086568999570344,0.1212703503907015,-0.09004510712909378
0.0084858427559958,150.0,50.0,2.75,488.0,549.0,546.0,464.0,0.3379279961054595,0.169689346623377,0.0084858427559958,0.2046285295197624,0.02977005327593327
0.0083934047172678,180.0,80.0,2.25,381.0,426.0,430.0,339.0,0.4397048776292027,0.0899586167718367,0.0083934047172678,0.0090694685209453,-0.11519543785392544
0.0081328056204519,240.0,65.0,2.0,821.0,879.0,884.0,803.0,0.3602414342843381,0.1682115010564424,0.0081328056204519,0.1032169525428749,-0.08194010813543312
0.0079972115792571,120.0,70.0,2.75,151.0,182.0,200.0,127.0,0.3512254755629674,0.1806644787601162,0.0079972115792571,0.022091291920905,0.16751273300319838
0.0079495411071646,170.0,75.0,2.5,299.0,348.0,366.0,291.0,0.4061371736367452,0.0873409502822415,0.0079495411071646,0.1212830599488509,-0.060767279023154035
0.0078520083973025,160.0,50.0,2.25,839.0,889.0,857.0,796.0,0.3290897637217482,0.146269406897031,0.0078520083973025,0.1753473214045698,-0.0393825889370293
0.0072213392794285,110.0,75.0,2.75,104.0,112.0,137.0,76.0,0.4158962418938343,0.2354522423154516,0.0072213392794285,0.1249294931200436,0.2520495661607034
0.0070409673067323,190.0,50.0,2.75,557.0,611.0,614.0,539.0,0.3915715002676396,0.1733981007085019,0.0070409673067323,0.2290085094279976,0.03974548410084062
0.0062090100605623,160.0,80.0,2.75,182.0,213.0,244.0,160.0,0.4840606125052653,0.152604891033714,0.0062090100605623,0.0931444732518467,0.04776042778642858
0.0060312911251509,200.0,80.0,2.0,558.0,609.0,592.0,528.0,0.3879067166326096,0.1555669009595213,0.0060312911251509,0.1192584351011527,-0.05174654051171431
0.0056491150221307,210.0,70.0,2.0,723.0,775.0,766.0,670.0,0.3633842793393372,0.1592983172407668,0.0056491150221307,0.1189838245441189,-0.07464959500344831
0.0052927289359963,120.0,75.0,2.75,129.0,151.0,168.0,92.0,0.3746964846504046,0.2243272189945891,0.0052927289359963,0.1043991262709028,0.12073302054586932
0.0046701636204638,120.0,50.0,2.25,697.0,724.0,735.0,661.0,0.2777844661530687,0.1511879913016056,0.0046701636204638,0.1692695200257001,-0.011783101160490288
0.00421615214164,190.0,60.0,2.0,905.0,910.0,879.0,812.0,0.3702414212592925,0.1501282327537613,0.00421615214164,0.1515689545656745,-0.058650562005278274
0.0038320341596105,220.0,70.0,2.0,726.0,795.0,777.0,684.0,0.3679574829964018,0.1667091432811582,0.0038320341596105,0.1181756160891744,-0.07972611809637925
0.0035149022875236,220.0,65.0,2.0,812.0,865.0,839.0,773.0,0.3589882768436545,0.159831011351985,0.0035149022875236,0.1170580144963109,-0.07212960313781538
0.0033825430341655,160.0,75.0,2.5,276.0,321.0,337.0,270.0,0.4018677244760102,0.122570434397727,0.0033825430341655,0.111935680857928,-0.037974390595659276
0.0033801521263261,110.0,70.0,2.25,249.0,246.0,290.0,208.0,0.3689823996433259,0.0463612657912825,0.0033801521263261,0.1023612745755278,0.1081441320830069
0.0023541214200101,120.0,70.0,2.5,216.0,235.0,265.0,180.0,0.3428112858741947,0.0979795651751606,0.0023541214200101,0.0720546125068055,0.1552364200097625
0.0023057731032809,180.0,60.0,2.25,680.0,713.0,701.0,616.0,0.3869826337586117,0.1257895206604898,0.0023057731032809,0.1977388295104543,-0.12582280791087774
0.002058336901533,100.0,90.0,2.0,111.0,117.0,133.0,72.0,0.3242014489479072,0.002058336901533,0.0634539585947489,0.2779499481802032,0.14287454049643591
0.0014008000646617,220.0,55.0,2.0,1059.0,1091.0,1044.0,972.0,0.3611181349299246,0.1647137289351467,0.0014008000646617,0.1603956583699157,-0.010895921825959672
0.0012334110850903,180.0,75.0,2.0,589.0,640.0,623.0,528.0,0.3536976690995049,0.1333869879382712,0.0012334110850903,0.0928457561125774,-0.04916806639148526
0.0012148956413507,210.0,55.0,2.0,1058.0,1076.0,1035.0,949.0,0.3450484281597631,0.1630642408317114,0.0012148956413507,0.170131411642449,-0.0019198380717723143
0.0011160698594961,150.0,50.0,2.25,823.0,856.0,842.0,758.0,0.3203920166891618,0.1455265663949076,0.0011160698594961,0.1721372821726121,-0.044279425302428274
0.0010686775828525,200.0,60.0,2.0,917.0,924.0,904.0,822.0,0.3682388462802048,0.1439359318063434,0.0010686775828525,0.1511379661851991,-0.06353419467118021
0.0009416479026737,160.0,90.0,2.25,241.0,276.0,266.0,188.0,0.4397243800953328,0.0348007020761983,0.0294846151499738,0.0009416479026737,0.11070021768104402
0.0004951316917801,160.0,75.0,2.25,381.0,442.0,423.0,353.0,0.4226076921668675,0.0978197806778047,0.0004951316917801,0.0305585476099872,-0.11072909719644777
0.0001084603779356,160.0,85.0,2.5,201.0,232.0,254.0,178.0,0.4605313043509023,0.092522509038746,0.0215724763661062,0.0001084603779356,0.006673533275048494
5.91655282743177e-05,130.0,75.0,2.5,196.0,223.0,253.0,174.0,0.3345786658023401,0.1308058361405548,5.91655282743177e-05,0.0795223824394274,0.10933179918781902
-0.0002064989494484,120.0,95.0,2.0,135.0,158.0,163.0,88.0,0.3046310040289143,-0.0002064989494484,0.0459450248961403,0.0513776361535931,0.10344713159540005
-0.0010517721744705,140.0,55.0,2.25,671.0,678.0,722.0,584.0,0.3371000646827946,0.1571534002542612,-0.0010517721744705,0.1769120447178649,-0.06080640189954868
-0.001102931452961,160.0,90.0,2.0,324.0,389.0,369.0,288.0,0.3918650261939108,0.1212853586130812,-0.001102931452961,0.0671399502852912,0.12027556954748381
-0.0011663760016603,190.0,65.0,2.0,790.0,811.0,794.0,717.0,0.339679585077653,0.1542227921786518,-0.0011663760016603,0.1013007508916585,-0.06981390055856175
-0.0012719994940674,210.0,50.0,2.0,1183.0,1222.0,1175.0,1078.0,0.3228229675852146,0.1350584035548786,-0.0012719994940674,0.1598093601924521,0.017507604406219276
-0.0014606002993022,200.0,65.0,2.0,798.0,821.0,816.0,742.0,0.3345988281304917,0.1522589470161797,-0.0014606002993022,0.1067271334808946,-0.06550643697778971
-0.0018837267272426,120.0,80.0,2.5,135.0,159.0,166.0,92.0,0.2906397434041462,0.0511855883489611,-0.0018837267272426,0.0079965688417203,0.04550695640994231
-0.0019164528346444,150.0,80.0,2.5,218.0,257.0,263.0,186.0,0.4221830535875186,0.1041942786089585,-0.0019164528346444,0.0027646197130798,-0.11510321475193402
-0.0022889799542901,220.0,50.0,2.0,1194.0,1234.0,1186.0,1093.0,0.3375544498679917,0.1379736034605212,-0.0022889799542901,0.1554755599572871,0.010602896971472237
-0.0023644665347316,160.0,60.0,2.25,625.0,660.0,656.0,577.0,0.3697221293219078,0.1361351100160746,-0.0023644665347316,0.1907324996806573,-0.10968001525643405
-0.0026779438020402,170.0,50.0,2.75,526.0,589.0,579.0,509.0,0.3758945013983866,0.1752176833042487,-0.0026779438020402,0.2261188479467392,0.03145037847451784
