maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_len_4,pl_len_5,pl_len_6,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_perc_4,pl_perc_5,pl_perc_6,pl_test_min,pl_test_len,pl_test_mean_perc
0.3747498540967365,38000.0,95.0,2.25,271.0,211.0,260.0,276.0,237.0,230.0,266.0,0.31465604959691407,0.3958058859881911,0.523480956293787,0.44110419755912816,0.45266895457750894,0.15675701775540477,0.33877591690622116,0.34518385048065015,142.0,0.34518385048065015
0.37460100177911987,45000.0,90.0,2.5,217.0,178.0,230.0,237.0,203.0,201.0,225.0,0.34646965688818393,0.36024681958211435,0.5400008562857286,0.4199307056763405,0.41410395355649726,0.14786304528647604,0.39359197517849864,0.404873755730605,66.0,0.404873755730605
0.374386888480264,38000.0,70.0,2.5,267.0,231.0,295.0,277.0,251.0,250.0,296.0,0.48337042780124423,0.33919539719726216,0.5405528004855685,0.38709142390805157,0.3287369015779014,0.18009548685039173,0.3616657815414289,0.3441474996700094,155.0,0.3441474996700094
0.374378793938621,30000.0,95.0,2.25,271.0,219.0,261.0,275.0,237.0,224.0,265.0,0.3402641076631141,0.37899376113100003,0.5245341259029963,0.44868130295842545,0.45266895457750894,0.13699402290388907,0.33851528243341295,0.37726682325073857,220.0,0.37726682325073857
0.3743113263406651,46000.0,70.0,2.5,261.0,221.0,295.0,275.0,251.0,254.0,296.0,0.4509950281006518,0.390231195845492,0.5495989625490112,0.37367370167894043,0.3287369015779014,0.16653913726109135,0.3604043573715676,0.3618776483164884,76.0,0.3618776483164884
0.3740856773720957,42000.0,95.0,2.25,271.0,204.0,262.0,276.0,237.0,231.0,266.0,0.32402695888252825,0.3987794393653731,0.5260077390549971,0.43420810315348,0.45266895457750894,0.14413262966456072,0.33877591690622116,0.3918863570318932,112.0,0.3918863570318932
0.3738441614294861,42000.0,90.0,2.5,221.0,184.0,228.0,237.0,203.0,199.0,226.0,0.358495539349208,0.3509732766941441,0.5326396917204904,0.4238086042892286,0.41410395355649726,0.14154799382149305,0.3953400705753411,0.433207420762462,90.0,0.433207420762462
0.3737938068184564,45000.0,70.0,2.5,261.0,224.0,295.0,277.0,251.0,255.0,295.0,0.4475457353526639,0.38158002716158496,0.5463143219286509,0.3817289762137254,0.3287369015779014,0.1706415288715618,0.3600091566231062,0.36190618424516774,85.0,0.36190618424516774
0.37341364622590467,41000.0,95.0,2.25,271.0,203.0,261.0,276.0,237.0,229.0,266.0,0.31928931074061545,0.3970780330466103,0.525433634821119,0.43607650161555706,0.45266895457750894,0.14457317187370092,0.33877591690622116,0.386713559499423,122.0,0.386713559499423
0.3731533930761975,39000.0,70.0,2.5,266.0,227.0,296.0,277.0,251.0,251.0,296.0,0.4795513844609819,0.33869871612015146,0.5418062200793144,0.38709142390805157,0.3287369015779014,0.17452332384555266,0.3616657815414289,0.3817690755590484,149.0,0.3817690755590484
0.3730835545786165,40000.0,70.0,2.5,266.0,225.0,294.0,277.0,251.0,250.0,296.0,0.4749429899504094,0.34860036773164355,0.5419267767799755,0.38709142390805157,0.3287369015779014,0.16862064056090525,0.3616657815414289,0.3967063804369658,139.0,0.3967063804369658
0.3728254484746748,33000.0,95.0,2.25,273.0,214.0,265.0,276.0,237.0,225.0,265.0,0.34222810919797786,0.3617789039527529,0.5282785840707797,0.4443389347027943,0.45266895457750894,0.14196937038749682,0.33851528243341295,0.3667798787275441,189.0,0.3667798787275441
0.3727312378042833,31000.0,70.0,2.5,267.0,237.0,290.0,277.0,251.0,257.0,294.0,0.5255909923989138,0.2931873900252322,0.5318712085946843,0.39455919649912363,0.3287369015779014,0.1762015615976124,0.3589714139365157,0.36304433695958926,229.0,0.36304433695958926
0.3726339019632551,42000.0,70.0,2.5,266.0,223.0,294.0,277.0,251.0,250.0,296.0,0.47928447175936617,0.3423595230663271,0.5417295360820178,0.38709142390805157,0.3287369015779014,0.16756967580769216,0.3616657815414289,0.4029156810469978,122.0,0.4029156810469978
0.3726182687914608,44000.0,70.0,2.5,256.0,223.0,295.0,277.0,251.0,253.0,296.0,0.4461801992405022,0.37319928543942676,0.5444896123247608,0.38346445554023545,0.3287369015779014,0.17189703327198588,0.3603603941454134,0.381074876828057,98.0,0.381074876828057
0.372104899045316,44000.0,90.0,2.5,212.0,178.0,230.0,237.0,203.0,202.0,226.0,0.33221934950376203,0.3542127725604367,0.5373407798456072,0.4218619480911968,0.41410395355649726,0.15031364562106891,0.3946818441386432,0.43337044741110725,73.0,0.43337044741110725
0.3717542240872305,45000.0,95.0,2.25,266.0,200.0,263.0,276.0,237.0,231.0,265.0,0.3047654317152654,0.40129476908316214,0.5356667960274649,0.42984509283807626,0.45266895457750894,0.13952324193572324,0.33851528243341295,0.3684702599695162,76.0,0.3684702599695162
0.3717301648020696,43000.0,90.0,2.5,219.0,183.0,227.0,237.0,203.0,201.0,226.0,0.3410981200519122,0.348067184142419,0.5344470135049761,0.4238086042892286,0.41410395355649726,0.14524620749411288,0.3953400705753411,0.4205202092042727,82.0,0.4205202092042727
0.3712519110019957,43000.0,70.0,2.5,262.0,223.0,291.0,277.0,251.0,253.0,296.0,0.45874478260962104,0.3505778334069125,0.5415481715952529,0.3864691804008827,0.3287369015779014,0.17102072588197104,0.3616657815414289,0.39097515813343864,110.0,0.39097515813343864
