maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_perc_0,pl_perc_1,pl_test_min,pl_test_len,pl_test_mean_perc
-0.017927680524451484,40000.0,55.0,2.75,242.0,233.0,0.07277846415626653,-0.1086338252051695,-0.4798369159123384,266.0,-0.4798369159123384
-0.01877787351120184,45000.0,70.0,2.0,297.0,286.0,0.09039414253235771,-0.1279498895547614,-0.2897687351291481,259.0,-0.2897687351291481
-0.018842411828314483,35000.0,80.0,2.25,218.0,219.0,0.03648210854952208,-0.07416693220615105,-0.26780079780675775,286.0,-0.26780079780675775
-0.018874255854437878,24000.0,90.0,2.5,182.0,164.0,0.056412519195373566,-0.09416103090424932,-0.12880666937435764,280.0,-0.12880666937435764
-0.019081936449405087,35000.0,90.0,2.75,158.0,128.0,-7.481258761185468e-05,-0.03808906031119832,-0.11486164687681828,176.0,-0.11486164687681828
-0.019092020366635473,36000.0,80.0,2.0,251.0,257.0,0.07621322967619779,-0.11439727040946873,-0.3657448287423862,318.0,-0.3657448287423862
-0.01921441364662599,37000.0,95.0,2.5,170.0,151.0,0.05338493954534186,-0.09181376683859384,-0.4182697269875525,192.0,-0.4182697269875525
-0.01924897996606056,41000.0,55.0,2.75,245.0,234.0,0.05929262892737298,-0.0977905888594941,-0.5365485774007096,254.0,-0.5365485774007096
-0.02016184484079541,31000.0,90.0,2.0,231.0,221.0,0.0938706026632589,-0.13419429234484972,-0.36428147319218146,317.0,-0.36428147319218146
-0.02118635007615574,34000.0,80.0,2.0,252.0,259.0,0.07578898489315991,-0.11816168504547139,-0.3536977065361081,334.0,-0.3536977065361081
-0.021282144568289835,35000.0,80.0,2.0,249.0,259.0,0.07893022299348727,-0.12149451213006694,-0.36121635323294443,326.0,-0.36121635323294443
-0.02204717871076778,38000.0,95.0,2.25,186.0,179.0,0.07347882347582335,-0.11757318089735891,-0.35300663923910686,218.0,-0.35300663923910686
-0.022662014440529413,37000.0,80.0,2.25,218.0,219.0,0.02256976865556837,-0.06789379753662719,-0.3065943366017222,271.0,-0.3065943366017222
-0.023186490460026514,38000.0,95.0,2.5,166.0,153.0,0.01472801949168379,-0.061101000411736814,-0.5094582253924913,184.0,-0.5094582253924913
-0.023483687532815455,34000.0,95.0,2.5,171.0,152.0,0.062241891056577625,-0.10920926612220853,-0.3565719425797278,203.0,-0.3565719425797278
-0.023833954390157466,33000.0,80.0,2.0,254.0,251.0,0.08369308594775599,-0.13136099472807092,-0.3450803808037283,342.0,-0.3450803808037283
-0.023928195009960226,46000.0,70.0,2.0,299.0,288.0,0.09923235970408278,-0.14708874972400324,-0.2622728755331476,253.0,-0.2622728755331476
-0.024743881379328318,40000.0,70.0,2.0,290.0,282.0,0.04614229019825878,-0.09563005295691542,-0.3701962099715842,322.0,-0.3701962099715842
-0.02521721563409811,36000.0,90.0,2.75,159.0,129.0,-0.014201685786197692,-0.03623274548199852,-0.10109864963336003,173.0,-0.10109864963336003
-0.025360765233962808,41000.0,65.0,2.5,232.0,230.0,0.04589987593696587,-0.09662140640489149,-0.4958254223652492,245.0,-0.4958254223652492
-0.025538330920991177,39000.0,70.0,2.0,298.0,282.0,0.05058002722464387,-0.10165668906662623,-0.3278735551605037,340.0,-0.3278735551605037
-0.025995143830225366,29000.0,90.0,2.5,181.0,161.0,0.08443699227818895,-0.13642727993863968,-0.2851304849880788,254.0,-0.2851304849880788
-0.026378565339902064,35000.0,95.0,2.5,171.0,152.0,0.06347372573947696,-0.11623085641928109,-0.36855108678659465,200.0,-0.36855108678659465
-0.02766259421466877,44000.0,95.0,2.25,171.0,179.0,0.03431140700159136,-0.0896365954309289,-0.30934930198315247,170.0,-0.30934930198315247
-0.027772488280027548,36000.0,80.0,2.25,220.0,220.0,0.022787687750435607,-0.0783326643104907,-0.26215826301718465,280.0,-0.26215826301718465
-0.027901036976246435,40000.0,70.0,2.5,211.0,214.0,-0.0011194608709570336,-0.05468261308153584,-0.2747652681919632,243.0,-0.2747652681919632
-0.02848661948254228,30000.0,90.0,2.5,179.0,160.0,0.08164271689008619,-0.13861595585517075,-0.34529914959385966,244.0,-0.34529914959385966
-0.02907255389249498,45000.0,60.0,2.75,218.0,203.0,0.09029044762614205,-0.14843555541113201,-0.565655577939456,205.0,-0.565655577939456
-0.02936162561557431,36000.0,85.0,2.0,230.0,241.0,0.10275633681936804,-0.16147958805051665,-0.34504998434294054,293.0,-0.34504998434294054
-0.029548390182070727,42000.0,65.0,2.5,230.0,227.0,0.045352612586753605,-0.10444939295089506,-0.5851397931488194,232.0,-0.5851397931488194
-0.029608791582673745,37000.0,85.0,2.0,230.0,242.0,0.10100833201780689,-0.16022591518315438,-0.4010369406028143,285.0,-0.4010369406028143
-0.029682855333677014,43000.0,70.0,2.0,291.0,285.0,0.04116438817291542,-0.10053009884026945,-0.32036052491254124,277.0,-0.32036052491254124
-0.02969748860715156,38000.0,95.0,2.0,208.0,211.0,0.0766886294050785,-0.13608360661938163,-0.38406992694763514,243.0,-0.38406992694763514
-0.03020963747858014,35000.0,85.0,2.0,228.0,243.0,0.10557477426239338,-0.16599404921955366,-0.37481326888912087,300.0,-0.37481326888912087
-0.030537790461392073,39000.0,95.0,2.25,182.0,179.0,0.013544606679549752,-0.0746201876023339,-0.4019460129673672,211.0,-0.4019460129673672
-0.030711143274092814,34000.0,85.0,2.0,230.0,243.0,0.10229354573518884,-0.16371583228337447,-0.3632950377910005,307.0,-0.3632950377910005
-0.03169789395950081,39000.0,95.0,2.5,163.0,153.0,-0.03852995709137171,-0.024865830827629908,-0.5622423853747602,178.0,-0.5622423853747602
-0.03244443514691051,33000.0,85.0,2.0,232.0,236.0,0.11199834430007775,-0.17688721459389878,-0.3552671428861344,314.0,-0.3552671428861344
-0.03266046308700144,36000.0,95.0,2.5,169.0,153.0,0.056285223739142895,-0.12160614991314578,-0.3551648288349249,196.0,-0.3551648288349249
-0.03299722448632693,38000.0,85.0,2.25,200.0,201.0,0.03424232705625358,-0.10023677602890745,-0.3053675246571297,242.0,-0.3053675246571297
-0.03339355079170294,46000.0,95.0,2.75,141.0,120.0,0.03973149734540715,-0.10651859892881303,-0.29312204355730453,121.0,-0.29312204355730453
