maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_perc_0,pl_perc_1,pl_perc_2,pl_test_min,pl_test_len,pl_test_mean_perc
-0.06031627315621968,32000.0,25.0,2.0,739.0,699.0,740.0,0.01654359190686195,-0.10017007544269346,-0.09732233593282753,-0.0997020328939794,422.0,-0.0997020328939794
-0.06031880279062093,44000.0,25.0,2.25,615.0,599.0,644.0,0.07306888329970261,-0.1976090716304784,-0.056416220041086984,0.019957588263194298,117.0,0.019957588263194298
-0.06033483551593941,36000.0,75.0,2.75,140.0,162.0,162.0,0.04850563215851734,0.05266402531643898,-0.28217416402277457,-0.5824924392857567,69.0,-0.5824924392857567
-0.06036473141708829,24000.0,45.0,2.0,417.0,407.0,413.0,0.14720026722904514,-0.10072306672727295,-0.2275713947530371,-0.15382643674637564,350.0,-0.15382643674637564
-0.06044452215347242,40000.0,20.0,2.5,639.0,653.0,688.0,0.03790994455828933,-0.11011245201728284,-0.10913105900142374,0.08017301830866276,213.0,0.08017301830866276
-0.060489778319896076,35000.0,20.0,2.75,548.0,538.0,552.0,0.03390331597048262,-0.06424439272522448,-0.15112825820494638,-0.18023571132799399,263.0,-0.18023571132799399
-0.060542805982760885,28000.0,25.0,2.75,438.0,429.0,457.0,0.1071056331086332,-0.1554728332165804,-0.13326121784033548,-0.10733980059563651,330.0,-0.10733980059563651
-0.060545900632925476,43000.0,30.0,2.25,519.0,502.0,525.0,0.09546716804189166,-0.14084725659365402,-0.13625761334701406,-0.01729137640077638,105.0,-0.01729137640077638
-0.0605486268445514,43000.0,20.0,2.75,548.0,538.0,566.0,0.03390331597048262,-0.09678043895228446,-0.11876875755185239,-0.006265084125666759,119.0,-0.006265084125666759
-0.06057894970470532,31000.0,40.0,2.0,472.0,464.0,461.0,0.1918753043178402,-0.03963400068367903,-0.33397815274827714,-0.09028051159004655,285.0,-0.09028051159004655
-0.06058069201056473,45000.0,95.0,2.5,130.0,150.0,150.0,0.22791170287236695,0.08759669038979638,-0.4972504692938575,0.21526695995175574,25.0,0.21526695995175574
-0.060595772007558925,33000.0,45.0,2.0,418.0,417.0,411.0,0.16115905303813474,-0.026561823146619073,-0.31638454591419246,-0.10824586629710055,230.0,-0.10824586629710055
-0.06069661681139871,37000.0,75.0,2.75,140.0,163.0,162.0,0.04850563215851734,0.049614160573605945,-0.2802096431663194,-0.6850913694982811,63.0,-0.6850913694982811
-0.06071564373058664,40000.0,35.0,2.75,307.0,317.0,340.0,0.16516315367001927,-0.12387232145279092,-0.22343776340898827,0.0861845488493155,101.0,0.0861845488493155
-0.060793314068480174,46000.0,95.0,2.5,130.0,150.0,150.0,0.22791170287236695,0.08759669038979638,-0.49788833546760386,0.007390561175736509,18.0,0.007390561175736509
-0.06098154967135197,30000.0,20.0,2.5,639.0,651.0,679.0,0.03790994455828933,-0.10359643114190348,-0.11725816243044176,-0.14163464064348882,428.0,-0.14163464064348882
-0.06107173612330403,46000.0,75.0,2.25,200.0,219.0,220.0,0.16392025949046113,0.06951269394673079,-0.416648161807104,0.08439249450692551,24.0,0.08439249450692551
-0.06117530663425258,46000.0,75.0,2.75,140.0,164.0,162.0,0.04850563215851734,-0.06152915245218149,-0.17050239960909358,-0.17475670616748398,18.0,-0.17475670616748398
-0.06133303532366045,41000.0,20.0,2.5,639.0,653.0,689.0,0.03790994455828933,-0.11515324375561556,-0.10675580677365511,0.0672628606823556,187.0,0.0672628606823556
-0.06143644382187999,31000.0,70.0,2.25,222.0,236.0,241.0,0.10396692439315416,0.017823134030519557,-0.3060993898893137,-0.22137941297012625,152.0,-0.22137941297012625
-0.06151881972609571,42000.0,20.0,2.5,639.0,653.0,691.0,0.03790994455828933,-0.11515324375561556,-0.10731315998096089,0.034542057956561366,168.0,0.034542057956561366
-0.06152793158220732,34000.0,25.0,2.75,438.0,416.0,453.0,0.1071056331086332,-0.1301975611689517,-0.16149186668630344,-0.0949998844439335,239.0,-0.0949998844439335
-0.061540902620316695,45000.0,25.0,2.25,615.0,599.0,644.0,0.07306888329970261,-0.20298432954099144,-0.05470726161966126,0.040005286261121084,92.0,0.040005286261121084
-0.06164508954910646,29000.0,70.0,2.25,222.0,239.0,241.0,0.10396692439315416,0.0062725411531577785,-0.2951747341936313,-0.18079868826223444,168.0,-0.18079868826223444
-0.061834252766669894,44000.0,45.0,2.75,249.0,261.0,256.0,0.2190632881639198,-0.06932905046000831,-0.33523699600392115,-0.06053997328751283,44.0,-0.06053997328751283
-0.061884764970069985,45000.0,70.0,2.25,222.0,239.0,242.0,0.10396692439315416,0.07412678575785617,-0.3637480050612203,0.1710685307196472,35.0,0.1710685307196472
-0.061890830422547644,29000.0,35.0,2.0,532.0,531.0,523.0,0.0953686122756913,-0.08817505083532809,-0.19286605270800614,-0.12468537037339232,350.0,-0.12468537037339232
-0.06196442859626871,43000.0,20.0,2.5,639.0,653.0,692.0,0.03790994455828933,-0.11515324375561556,-0.1086499865914799,0.011170546384617439,142.0,0.011170546384617439
-0.0620878369118277,34000.0,75.0,2.25,200.0,217.0,220.0,0.16392025949046113,0.08391270517009435,-0.4340964753960386,-0.41496018256585315,113.0,-0.41496018256585315
-0.06218220666387936,36000.0,25.0,2.75,438.0,417.0,455.0,0.1071056331086332,-0.13637958026489191,-0.15727267283537938,-0.15443084197754095,200.0,-0.15443084197754095
